FIP,County,_0to9,_10to19,_20to29,_30to39,_40to49,_50to59,_60to69,_70to79,_80up,POPSIZE
13279,"Toombs County, Georgia",0.13971152090560526,0.1444951615848092,0.12032134380135111,0.12163593207960563,0.11491692532408253,0.12101515428154098,0.10984115391637758,0.07230235530399853,0.055760452802629173,27385.0
13281,"Towns County, Georgia",0.06539553752535497,0.12373225152129817,0.10182555780933063,0.06531440162271805,0.08227180527383367,0.11294117647058824,0.16973630831643002,0.15740365111561866,0.12137931034482759,12325.0
13283,"Treutlen County, Georgia",0.119310839913855,0.1254845656855707,0.13352476669059585,0.12519741564967696,0.10940416367552046,0.11773151471643933,0.12562814070351758,0.07480258435032304,0.06891600861450108,6965.0
13285,"Troup County, Georgia",0.12702107669223542,0.13728597271108245,0.1391790887801321,0.12697900744625654,0.11876148139838173,0.12746981531601015,0.10772531586992189,0.06355260759209659,0.05202563419388313,71311.0
13287,"Turner County, Georgia",0.1296250616674889,0.1296250616674889,0.12826837691169216,0.1142081894425259,0.10458806117414898,0.1203749383325111,0.11248149975333005,0.08830784410458806,0.07252096694622595,8108.0
13289,"Twiggs County, Georgia",0.1020310058887153,0.10371349597404159,0.103593318110804,0.10575651964908064,0.1064775868285062,0.15623122220886912,0.1550294435764932,0.10852061050354525,0.05864679725994472,8321.0
13291,"Union County, Georgia",0.07434884283525522,0.09555680993468268,0.0830981372469962,0.07959035561648255,0.09063785178614628,0.13760987017176035,0.18583178775905168,0.15139908071929684,0.1019272639303282,24802.0
13293,"Upson County, Georgia",0.12186272676267065,0.11823452403216757,0.12418178417804376,0.10645221619599776,0.12055358144754068,0.1400785487189078,0.12627641668225173,0.08172807181597157,0.06063213016644847,26735.0
13295,"Walker County, Georgia",0.11217234276685195,0.12179396743884202,0.11520555289071979,0.11747693349510455,0.12849524561948025,0.1333483818176688,0.12481306960864536,0.08351908806184927,0.06317541830083802,70882.0
13297,"Walton County, Georgia",0.12382577193647584,0.1437718522262943,0.12096128733308059,0.11898142297485151,0.1311660137326762,0.13651585997725263,0.10656514596234046,0.07105396183495513,0.047158684022073384,94956.0
13299,"Ware County, Georgia",0.13257233582436834,0.12416851441241686,0.13150474939092827,0.12170485341217048,0.11442336645588679,0.1224439517122444,0.11521721277818839,0.07150091702937231,0.0664640989844242,36531.0
13301,"Warren County, Georgia",0.10175763182238667,0.11119333950046253,0.11359851988899168,0.09491211840888067,0.10638297872340426,0.14301572617946345,0.14634597594819612,0.10027752081406105,0.08251618871415356,5405.0
13303,"Washington County, Georgia",0.11433373349339736,0.1178391356542617,0.1316686674669868,0.1226890756302521,0.11438175270108043,0.14376950780312125,0.11961584633853542,0.07279711884753902,0.06290516206482594,20825.0
13305,"Wayne County, Georgia",0.1289182493806771,0.13192402972749795,0.12310487200660611,0.12938067712634185,0.12647398843930635,0.12914946325350948,0.1109496284062758,0.07180842279108175,0.04829066886870355,30275.0
13307,"Webster County, Georgia",0.08801775147928995,0.12167159763313609,0.10539940828402367,0.08321005917159763,0.11427514792899408,0.15014792899408283,0.14349112426035504,0.09800295857988166,0.09578402366863906,2704.0
13309,"Wheeler County, Georgia",0.08814362298965216,0.09899015085400822,0.1689315546689939,0.15222540830320408,0.15534222665503056,0.12454806133898516,0.09574865976810872,0.06532851265428251,0.0507418027677347,8021.0
13311,"White County, Georgia",0.09766058942690975,0.1226883617591322,0.11536953538521859,0.09507939619682415,0.11546755538129778,0.1374240345030386,0.13958047441678104,0.10857348232372738,0.0681565706070705,30606.0
13313,"Whitfield County, Georgia",0.13333585612518092,0.14701569491878186,0.13424406119031626,0.12568233635753007,0.1275365883655147,0.1256255735409591,0.09646840676234354,0.06208906085919983,0.048002421880173694,105703.0
13315,"Wilcox County, Georgia",0.1034826974267968,0.10215173025732031,0.13930789707187222,0.14119343389529726,0.13398402839396628,0.12289263531499556,0.10925022182786158,0.07974711623779947,0.0679902395740905,9016.0
13317,"Wilkes County, Georgia",0.10892839603182398,0.11796483646007268,0.10401728710342796,0.09704351242510559,0.10441017581769964,0.13819860524506433,0.1351537177094588,0.10431195363913172,0.0899715155682153,10181.0
13319,"Wilkinson County, Georgia",0.11714347637624621,0.12732986562635457,0.10674035543996532,0.11248374512353707,0.10370611183355007,0.14380147377546598,0.13491547464239273,0.08593411356740356,0.06794538361508452,9228.0
13321,"Worth County, Georgia",0.11779788108944898,0.12249044555173916,0.11818489671520488,0.11044458420008708,0.11450824827052392,0.1426636350442649,0.12887620337671132,0.08833631657878187,0.05669778917323787,20671.0
